Date;Market;Instrument;Open;Last;Low;High;Slmnt;Trades;Quantity;Trade qty;O/I;
20.08.2020;GAS_BASE_W;GAS_BASE_W-37-20;0;0;0;0;0;0;0;0;0;
20.08.2020;GAS_BASE_W;GAS_BASE_W-38-20;0;0;0;0;0;0;0;0;0;
20.08.2020;GAS_BASE_Y;GAS_BASE_Y-21;66,6;66,5;66,5;66,6;67,24;2;2;1165956;4844;
20.08.2020;GAS_BASE_Y;GAS_BASE_Y-22;0;0;0;0;75,25;0;0;0;1101;
20.08.2020;GAS_RDB;GAS_RDB_20-08-20;44,74;45;44;45;0;49;8640;385335,87;6699;
20.08.2020;GAS_WEEKEND;GAS_WEEKEND_34-20;0;0;0;0;0;0;0;0;0;
20.08.2020;GLW_BASE;GLW_BASE_21-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;GLW_RDB;GLW_RDB_20-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK;OFFPEAK_21-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK;OFFPEAK_22-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-01-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-02-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-03-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-04-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-05-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-09-20;0;0;0;0;218,75;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-10-20;0;0;0;0;199;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-11-20;0;0;0;0;175;0;0;0;0;
20.08.2020;OFFPEAK_M;OFFPEAK_M-12-20;0;0;0;0;155;0;0;0;0;
20.08.2020;OFFPEAK_Q;OFFPEAK_Q-1-21;0;0;0;0;185,5;0;0;0;0;
20.08.2020;OFFPEAK_Q;OFFPEAK_Q-1-22;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_Q;OFFPEAK_Q-2-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_Q;OFFPEAK_Q-3-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_Q;OFFPEAK_Q-4-20;0;0;0;0;180;0;0;0;0;
20.08.2020;OFFPEAK_Q;OFFPEAK_Q-4-21;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_W;OFFPEAK_W-35-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_W;OFFPEAK_W-36-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_W;OFFPEAK_W-37-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_W;OFFPEAK_W-38-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_W;OFFPEAK_W-39-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_W;OFFPEAK_W-40-20;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFPEAK_Y;OFFPEAK_Y-21;0;0;0;0;200,5;0;0;0;2;
20.08.2020;OFFPEAK_Y;OFFPEAK_Y-22;0;0;0;0;212;0;0;0;0;
20.08.2020;OFFPEAK_Y;OFFPEAK_Y-23;0;0;0;0;0;0;0;0;0;
20.08.2020;OFFP_WEEKEND;OFFP_WEEKEND_34-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK;PEAK_21-08-20;274;273,5;273,5;274;0;5;28;115020;26;
20.08.2020;PEAK;PEAK_22-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_M;PEAK5_M-01-21;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_M;PEAK5_M-02-21;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_M;PEAK5_M-03-21;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_M;PEAK5_M-04-21;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_M;PEAK5_M-05-21;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_M;PEAK5_M-09-20;250;250;250;250;250;11;16;1320000;76;
20.08.2020;PEAK5_M;PEAK5_M-10-20;241;241;241;241;238,9;1;2;159060;27;
20.08.2020;PEAK5_M;PEAK5_M-11-20;242;242;242;242;242,55;2;4;290400;10;
20.08.2020;PEAK5_M;PEAK5_M-12-20;0;0;0;0;208,5;0;0;0;0;
20.08.2020;PEAK5_Q;PEAK5_Q-1-21;0;0;0;0;252;0;0;0;144;
20.08.2020;PEAK5_Q;PEAK5_Q-1-22;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_Q;PEAK5_Q-2-21;0;0;0;0;266,5;0;0;0;0;
20.08.2020;PEAK5_Q;PEAK5_Q-3-21;0;0;0;0;270;0;0;0;4;
20.08.2020;PEAK5_Q;PEAK5_Q-4-20;234;234;234;234;234,5;3;3;673920;217;
20.08.2020;PEAK5_Q;PEAK5_Q-4-21;0;0;0;0;259,5;0;0;0;0;
20.08.2020;PEAK5_W;PEAK5_W-35-20;254;254;254;254;253,17;5;10;190500;27;
20.08.2020;PEAK5_W;PEAK5_W-36-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_W;PEAK5_W-37-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_W;PEAK5_W-38-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_W;PEAK5_W-39-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_W;PEAK5_W-40-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PEAK5_Y;PEAK5_Y-21;266,99;267;266,5;267;269,07;13;16;16268090,4;2074;
20.08.2020;PEAK5_Y;PEAK5_Y-22;0;0;0;0;292;0;0;0;316;
20.08.2020;PEAK5_Y;PEAK5_Y-23;0;0;0;0;286,5;0;0;0;15;
20.08.2020;PEAK_WEEKEND;PEAK_WEEKEND_34-20;0;0;0;0;0;0;0;0;0;
20.08.2020;PMBG;PMBG;0;0;0;0;0;0;0;0;0;
20.08.2020;PMEF;PMEF;1790;1790;1790;1790;0;3;160000;286400000;707416837;
20.08.2020;PMEF-2020;PMEF-2020;1770;1785;1770;1785;0;3;235000;416475000;2609441;
20.08.2020;PMEF_F;PMEF_F;1798;1799;1798;1800;0;9;1124680;2023097656;42294105;
20.08.2020;PMOZE;PMOZE;0;0;0;0;0;0;0;0;1061309;
20.08.2020;PMOZE_A;PMOZE_A;142,15;140,2;139,99;142,15;0;139;70570123;9924037702;35585595399;
20.08.2020;PMOZE-BIO;PMOZE-BIO;300,1;300,15;300,1;300,2;0;18;4529053;1359277246;1632476241;
20.08.2020;PSZ_B_KUJ-01;PSZ_B_KUJ-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_KUJ-02;PSZ_B_KUJ-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_LBL-01;PSZ_B_LBL-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_LBL-02;PSZ_B_LBL-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_LBL-03;PSZ_B_LBL-03;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_LBL-04;PSZ_B_LBL-04;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_LBU-01;PSZ_B_LBU-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_LBU-02;PSZ_B_LBU-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_MAZ-01;PSZ_B_MAZ-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_MAZ-02;PSZ_B_MAZ-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_MAZ-03;PSZ_B_MAZ-03;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_PDK-01;PSZ_B_PDK-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_PDL-01;PSZ_B_PDL-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_POM-01;PSZ_B_POM-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_POM-02;PSZ_B_POM-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_WLK-01;PSZ_B_WLK-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_WLK-02;PSZ_B_WLK-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_WMA-01;PSZ_B_WMA-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_WMA-02;PSZ_B_WMA-02;0;0;0;0;0;0;0;0;20;
20.08.2020;PSZ_B_ZPO-01;PSZ_B_ZPO-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_B_ZPO-02;PSZ_B_ZPO-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_KUJ-01;PSZ_C_KUJ-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_KUJ-02;PSZ_C_KUJ-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_LBL-01;PSZ_C_LBL-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_LBL-02;PSZ_C_LBL-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_LBL-03;PSZ_C_LBL-03;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_LBL-04;PSZ_C_LBL-04;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_LBU-01;PSZ_C_LBU-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_LBU-02;PSZ_C_LBU-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_MAZ-01;PSZ_C_MAZ-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_MAZ-02;PSZ_C_MAZ-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_MAZ-03;PSZ_C_MAZ-03;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_PDK-01;PSZ_C_PDK-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_PDL-01;PSZ_C_PDL-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_POM-01;PSZ_C_POM-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_POM-02;PSZ_C_POM-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_WLK-01;PSZ_C_WLK-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_WLK-02;PSZ_C_WLK-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_WMA-01;PSZ_C_WMA-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_WMA-02;PSZ_C_WMA-02;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_ZPO-01;PSZ_C_ZPO-01;0;0;0;0;0;0;0;0;0;
20.08.2020;PSZ_C_ZPO-02;PSZ_C_ZPO-02;0;0;0;0;0;0;0;0;0;
20.08.2020;RDN-1;RDN_21-08-20_H01;208,24;208,24;208,24;208,24;0;108;1508,3;314088,392;1376,2;
20.08.2020;RDN-1;RDN_21-08-20_H02;203,4;203,4;203,4;203,4;0;102;1352,3;275057,82;1174,1;
20.08.2020;RDN-1;RDN_21-08-20_H03;205;205;205;205;0;103;1369,1;280665,5;1163,1;
20.08.2020;RDN-1;RDN_21-08-20_H04;203;203;203;203;0;101;1358,4;275755,2;1148,4;
20.08.2020;RDN-1;RDN_21-08-20_H05;200,94;200,94;200,94;200,94;0;108;1319,8;265200,612;1132,4;
20.08.2020;RDN-1;RDN_21-08-20_H06;197;197;197;197;0;104;1324,6;260946,2;1169;
20.08.2020;RDN-1;RDN_21-08-20_H07;238,04;238,04;238,04;238,04;0;117;2170,9;516761,036;1882,2;
20.08.2020;RDN-1;RDN_21-08-20_H08;225,95;225,95;225,95;225,95;0;109;1709,7;386306,715;1507,3;
20.08.2020;RDN-1;RDN_21-08-20_H09;288,24;300;283;300;0;117;1884,5;543403,68;1707,1;
20.08.2020;RDN-1;RDN_21-08-20_H10;301,54;289;289;301,54;0;113;2270,1;684500,874;2091,1;
20.08.2020;RDN-1;RDN_21-08-20_H11;305;300;277,42;305;0;120;2300,1;701368,34;2005,2;
20.08.2020;RDN-1;RDN_21-08-20_H12;310,14;301,1;301,1;310,14;0;120;2452,7;760593,334;2193,4;
20.08.2020;RDN-1;RDN_21-08-20_H13;314,81;304,1;304,1;314,81;0;128;2543,7;800683,266;2276,6;
20.08.2020;RDN-1;RDN_21-08-20_H14;309,43;300;300;309,43;0;119;2468,5;763666,438;2191,3;
20.08.2020;RDN-1;RDN_21-08-20_H15;300,23;294;294;300,23;0;114;2287,6;686743,848;2015,4;
20.08.2020;RDN-1;RDN_21-08-20_H16;296,37;291;291;296,37;0;125;2278,4;675168,858;1921;
20.08.2020;RDN-1;RDN_21-08-20_H17;286,2;270;270;286,2;0;128;1850,1;529466,22;1514,4;
20.08.2020;RDN-1;RDN_21-08-20_H18;281;275;275;281;0;126;1656,1;465274,1;1388,7;
20.08.2020;RDN-1;RDN_21-08-20_H19;264;257;257;264;0;116;1618,8;427258,2;1380,6;
20.08.2020;RDN-1;RDN_21-08-20_H20;266,22;259;259;266,22;0;115;1925,7;512551,554;1666,9;
20.08.2020;RDN-1;RDN_21-08-20_H21;270;270;270;270;0;117;1969,1;531657;1684;
20.08.2020;RDN-1;RDN_21-08-20_H22;221,82;221,82;221,82;221,82;0;107;1870,4;414892,128;1670,8;
20.08.2020;RDN-1;RDN_21-08-20_H23;238,04;238,04;238,04;238,04;0;129;2614,7;622403,188;2201;
20.08.2020;RDN-1;RDN_21-08-20_H24;205;205;205;205;0;116;1704,1;349340,5;1451,8;
20.08.2020;SGT_BASE;SGT_BASE_21-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;SGT_RDB;SGT_RDB_20-08-20;0;0;0;0;0;0;0;0;0;
20.08.2020;ZTO_B_MAZ-01;ZTO_B_MAZ-01;0;0;0;0;0;0;0;0;0;
20.08.2020;ZTO_B_PDL-01;ZTO_B_PDL-01;0;0;0;0;0;0;0;0;0;
20.08.2020;ZTO_B_WMA-01;ZTO_B_WMA-01;0;0;0;0;0;0;0;0;0;
20.08.2020;ZTO_C_MAZ-01;ZTO_C_MAZ-01;0;0;0;0;0;0;0;0;0;
20.08.2020;ZTO_C_PDL-01;ZTO_C_PDL-01;0;0;0;0;0;0;0;0;0;
20.08.2020;ZTO_C_WMA-01;ZTO_C_WMA-01;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE;BASE_22-08-20;225;232;225;232;0;53;331;1831730,4;250;
21.08.2020;BASE;BASE_23-08-20;190;181;181;190;0;3;57;253680;30;
21.08.2020;BASE_M;BASE_M-01-21;0;0;0;0;213,5;0;0;0;0;
21.08.2020;BASE_M;BASE_M-02-21;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_M;BASE_M-03-21;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_M;BASE_M-04-21;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_M;BASE_M-05-21;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_M;BASE_M-09-20;230,5;230,5;230;230,5;230,84;14;17;2819700;551;
21.08.2020;BASE_M;BASE_M-10-20;215,5;215,5;215;215,5;216;20;42;6731969;110;
21.08.2020;BASE_M;BASE_M-11-20;0;0;0;0;201;0;0;0;13;
21.08.2020;BASE_M;BASE_M-12-20;0;0;0;0;184,08;0;0;0;22;
21.08.2020;BASE_Q;BASE_Q-1-21;210,3;210;210;210,3;210,31;3;5;2267597,7;560;
21.08.2020;BASE_Q;BASE_Q-1-22;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_Q;BASE_Q-2-21;0;0;0;0;227,5;0;0;0;5;
21.08.2020;BASE_Q;BASE_Q-3-21;0;0;0;0;250;0;0;0;3;
21.08.2020;BASE_Q;BASE_Q-4-20;199;199;199;199;199,94;3;3;1318773;795;
21.08.2020;BASE_Q;BASE_Q-4-21;0;0;0;0;226;0;0;0;7;
21.08.2020;BASE_W;BASE_W-35-20;229;229;229;231;228,03;30;56;2162916;135;
21.08.2020;BASE_W;BASE_W-36-20;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_W;BASE_W-37-20;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_W;BASE_W-38-20;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_W;BASE_W-39-20;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_W;BASE_W-40-20;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_WEEKEND;BASE_WEEKEND_34-20;0;0;0;0;0;0;0;0;0;
21.08.2020;BASE_Y;BASE_Y-21;226,25;227;226;227,2;227,06;24;29;57518160;6178;
21.08.2020;BASE_Y;BASE_Y-22;246;245,5;245,5;246;247;2;2;4305540;921;
21.08.2020;BASE_Y;BASE_Y-23;254;253,5;253,5;254;254,25;5;6;13332720;116;
21.08.2020;GAS_BASE;GAS_BASE_22-08-20;36;35;35;36;0;20;312;265168,56;287;
21.08.2020;GAS_BASE_M;GAS_BASE_M-09-20;40,95;40,5;40,5;40,95;43,06;18;71;2082492;6261;
21.08.2020;GAS_BASE_M;GAS_BASE_M-10-20;0;0;0;0;46;0;0;0;180;
21.08.2020;GAS_BASE_M;GAS_BASE_M-11-20;62,5;62,5;62,5;62,5;64;5;15;675000;139;
21.08.2020;GAS_BASE_Q;GAS_BASE_Q-1-21;67,5;68;67,5;68;68,3;11;46;6749034;2877;
21.08.2020;GAS_BASE_Q;GAS_BASE_Q-2-21;0;0;0;0;60,38;0;0;0;15;
21.08.2020;GAS_BASE_Q;GAS_BASE_Q-3-21;0;0;0;0;60,38;0;0;0;0;
21.08.2020;GAS_BASE_Q;GAS_BASE_Q-4-20;59,8;59,5;59,5;59,8;60,22;6;26;3428368;7661;
21.08.2020;GAS_BASE_S;GAS_BASE_S-S-21;0;0;0;0;60,38;0;0;0;23;
21.08.2020;GAS_BASE_S;GAS_BASE_S-W-20;0;0;0;0;60,5;0;0;0;2309;
21.08.2020;GAS_BASE_S;GAS_BASE_S-W-21;76,75;76,75;76,75;76,75;77;3;17;5699148;781;
21.08.2020;GAS_BASE_W;GAS_BASE_W-35-20;0;0;0;0;0;0;0;0;0;
21.08.2020;GAS_BASE_W;GAS_BASE_W-36-20;0;0;0;0;0;0;0;0;0;
21.08.2020;GAS_BASE_W;GAS_BASE_W-37-20;0;0;0;0;0;0;0;0;0;
21.08.2020;GAS_BASE_W;GAS_BASE_W-38-20;0;0;0;0;0;0;0;0;0;
21.08.2020;GAS_BASE_Y;GAS_BASE_Y-21;66;66,2;66;66,2;66,55;11;13;7526592;4854;
21.08.2020;GAS_BASE_Y;GAS_BASE_Y-22;74,2;74,2;74,2;74,2;74,63;3;3;1949976;1104;
21.08.2020;GAS_RDB;GAS_RDB_21-08-20;41,75;41,5;40;41,75;0;53;8658;358926,96;6830;
21.08.2020;GAS_WEEKEND;GAS_WEEKEND_34-20;38;35;34,5;38;0;32;312;539546,4;250;
21.08.2020;GLW_BASE;GLW_BASE_22-08-20;0;0;0;0;0;0;0;0;0;
21.08.2020;GLW_RDB;GLW_RDB_21-08-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK;OFFPEAK_22-08-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK;OFFPEAK_23-08-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-01-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-02-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-03-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-04-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-05-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-09-20;0;0;0;0;218,75;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-10-20;0;0;0;0;199;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-11-20;0;0;0;0;175;0;0;0;0;
21.08.2020;OFFPEAK_M;OFFPEAK_M-12-20;0;0;0;0;155;0;0;0;0;
21.08.2020;OFFPEAK_Q;OFFPEAK_Q-1-21;0;0;0;0;185,5;0;0;0;0;
21.08.2020;OFFPEAK_Q;OFFPEAK_Q-1-22;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_Q;OFFPEAK_Q-2-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_Q;OFFPEAK_Q-3-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_Q;OFFPEAK_Q-4-20;0;0;0;0;180;0;0;0;0;
21.08.2020;OFFPEAK_Q;OFFPEAK_Q-4-21;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_W;OFFPEAK_W-35-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_W;OFFPEAK_W-36-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_W;OFFPEAK_W-37-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_W;OFFPEAK_W-38-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_W;OFFPEAK_W-39-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_W;OFFPEAK_W-40-20;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFPEAK_Y;OFFPEAK_Y-21;0;0;0;0;200,5;0;0;0;2;
21.08.2020;OFFPEAK_Y;OFFPEAK_Y-22;0;0;0;0;212;0;0;0;0;
21.08.2020;OFFPEAK_Y;OFFPEAK_Y-23;0;0;0;0;0;0;0;0;0;
21.08.2020;OFFP_WEEKEND;OFFP_WEEKEND_34-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK;PEAK_22-08-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK;PEAK_23-08-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_M;PEAK5_M-01-21;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_M;PEAK5_M-02-21;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_M;PEAK5_M-03-21;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_M;PEAK5_M-04-21;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_M;PEAK5_M-05-21;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_M;PEAK5_M-09-20;0;0;0;0;250;0;0;0;76;
21.08.2020;PEAK5_M;PEAK5_M-10-20;0;0;0;0;241;0;0;0;27;
21.08.2020;PEAK5_M;PEAK5_M-11-20;0;0;0;0;242;0;0;0;10;
21.08.2020;PEAK5_M;PEAK5_M-12-20;0;0;0;0;216;0;0;0;0;
21.08.2020;PEAK5_Q;PEAK5_Q-1-21;249;249;249;249;250,5;2;2;463140;146;
21.08.2020;PEAK5_Q;PEAK5_Q-1-22;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_Q;PEAK5_Q-2-21;0;0;0;0;266,5;0;0;0;0;
21.08.2020;PEAK5_Q;PEAK5_Q-3-21;0;0;0;0;270;0;0;0;4;
21.08.2020;PEAK5_Q;PEAK5_Q-4-20;0;0;0;0;234;0;0;0;217;
21.08.2020;PEAK5_Q;PEAK5_Q-4-21;0;0;0;0;259,5;0;0;0;0;
21.08.2020;PEAK5_W;PEAK5_W-35-20;255;257;255;257;254;2;4;76800;29;
21.08.2020;PEAK5_W;PEAK5_W-36-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_W;PEAK5_W-37-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_W;PEAK5_W-38-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_W;PEAK5_W-39-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_W;PEAK5_W-40-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PEAK5_Y;PEAK5_Y-21;266;266;265,8;266;266,83;8;11;11145012;2083;
21.08.2020;PEAK5_Y;PEAK5_Y-22;291;291;291;291;292;5;6;6599880;322;
21.08.2020;PEAK5_Y;PEAK5_Y-23;0;0;0;0;286,5;0;0;0;15;
21.08.2020;PEAK_WEEKEND;PEAK_WEEKEND_34-20;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_KUJ-01;PSZ_B_KUJ-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_KUJ-02;PSZ_B_KUJ-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_LBL-01;PSZ_B_LBL-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_LBL-02;PSZ_B_LBL-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_LBL-03;PSZ_B_LBL-03;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_LBL-04;PSZ_B_LBL-04;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_LBU-01;PSZ_B_LBU-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_LBU-02;PSZ_B_LBU-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_MAZ-01;PSZ_B_MAZ-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_MAZ-02;PSZ_B_MAZ-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_MAZ-03;PSZ_B_MAZ-03;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_PDK-01;PSZ_B_PDK-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_PDL-01;PSZ_B_PDL-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_POM-01;PSZ_B_POM-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_POM-02;PSZ_B_POM-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_WLK-01;PSZ_B_WLK-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_WLK-02;PSZ_B_WLK-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_WMA-01;PSZ_B_WMA-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_WMA-02;PSZ_B_WMA-02;0;0;0;0;0;0;0;0;20;
21.08.2020;PSZ_B_ZPO-01;PSZ_B_ZPO-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_B_ZPO-02;PSZ_B_ZPO-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_KUJ-01;PSZ_C_KUJ-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_KUJ-02;PSZ_C_KUJ-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_LBL-01;PSZ_C_LBL-01;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_LBL-02;PSZ_C_LBL-02;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_LBL-03;PSZ_C_LBL-03;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_LBL-04;PSZ_C_LBL-04;0;0;0;0;0;0;0;0;0;
21.08.2020;PSZ_C_LBU-01;PSZ_C_LBU-01;0;0;0;0;0;0;0;0;0;
